item_id,title,rating,description,genre
178,12 Angry Men,4.333333333333333,The jury in a New York City murder trial is frustrated by a single member whose skeptical caution forces them to more carefully consider the evidence before jumping to a hasty verdict.,Drama
179,A Clockwork Orange,3.922018348623853,Alex DeLarge and his droogs barbarize a decaying near-future.,Sci-Fi
180,Apocalypse Now,4.05,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,"Drama,War"
181,Return of the Jedi,4.002012072434607,"After rescuing Han Solo from Jabba the Hutt, the Rebel Alliance attempts to destroy the second Death Star while Luke struggles to help Darth Vader back from the dark side.","Action,Adventure,Romance,Sci-Fi,War"
182,GoodFellas,3.950892857142857,"The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.","Crime,Drama"
183,Alien,4.027777777777778,"After investigating a mysterious transmission of unknown origin, the crew of a commercial spacecraft encounters a deadly lifeform.","Action,Horror,Sci-Fi,Thriller"
184,Army of Darkness,3.4347826086956523,"When Ash Williams is accidentally transported to 1300 A.D., he must retrieve the Necronomicon and battle an army of the dead in order to return home.","Action,Adventure,Comedy,Horror,Sci-Fi"
185,Psycho,4.098290598290598,A secretary on the run for embezzlement takes refuge at a secluded California motel owned by a repressed man and his overbearing mother.,"Horror,Romance,Thriller"
186,The Blues Brothers,3.8313253012048194,"Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&amp;B band and save the Catholic home where the two were raised, outrunning the police as they tear through ...","Action,Comedy,Musical"
187,The Godfather: Part II,4.182266009852217,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.","Action,Crime,Drama"
188,Full Metal Jacket,3.6823529411764704,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,"Action,Drama,War"
190,Henry V,4.130081300813008,"In the midst of the Hundred Years War, the young King Henry V of England embarks on the conquest of France in 1415.","Drama,War"
191,Amadeus,4.167910447761194,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him.","Drama,Mystery"
192,Raging Bull,4.147826086956521,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",Drama
193,The Right Stuff,3.92258064516129,"The U.S. space program's development from the breaking of the sound barrier to selection of the Mercury 7 astronauts, from a group of test pilots with a more seat-of-the-pants approach than the program's more cautious engineers pr...",Drama
194,The Sting,4.0588235294117645,Two grifters team up to pull off the ultimate con.,"Comedy,Crime"
195,The Terminator,3.929765886287625,A cyborg assassin from the future attempts to find and kill a young woman who is destined to give birth to a warrior that will lead a resistance to save humankind from extinction.,"Action,Sci-Fi,Thriller"
196,Dead Poets Society,3.9156626506024095,"Maverick teacher John Keating returns in 1959 to the prestigious New England boys' boarding school where he was once a star student, using poetry to embolden his pupils to new heights of self-expression.",Drama
197,The Graduate,4.097872340425532,A disillusioned college graduate finds himself torn between his older lover and her daughter.,"Drama,Romance"
198,Nikita,4.0,A rogue assassin returns to take down the secret organization that trained her.,Thriller
199,The Bridge on the River Kwai,4.172839506172839,"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it.","Drama,War"
200,The Shining,3.824390243902439,"A family heads to an isolated hotel for the winter, where a sinister presence influences the father into violence. At the same time, his psychic son sees horrifying forebodings from both the past and the future.",Horror
201,Evil Dead II,3.5,"Ash Williams, the lone survivor of an earlier onslaught of flesh-possessing spirits, holes up in a cabin with a group of strangers while the demons continue their attack.","Action,Adventure,Comedy,Horror"
202,Groundhog Day,3.7725631768953054,"A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day.","Comedy,Romance"
203,Unforgiven,3.871508379888268,Retired Old West gunslinger Will Munny reluctantly takes on one last job to avenge an injustice with the help of his old partner and a newer outlaw known simply as The Schofield Kid.,Western
204,Back to the Future,3.827485380116959,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.","Comedy,Sci-Fi"
205,Patton,4.007462686567164,The World War II phase of the career of controversial American general George S. Patton.,"Drama,War"
206,Akira,3.4081632653061225,"A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath who can only be stopped by a teenager, his gang of biker friends and a group of psychics.","Adventure,Animation,Sci-Fi,Thriller"
207,Cyrano de Bergerac,3.8461538461538463,"Famed swordsman and poet Cyrano de Bergerac is in love with his cousin Roxane. He has never expressed his love for her as he his large nose undermines his self-confidence. Then he finds a way to express his love to her, indirectly.","Action,Drama,Romance"
208,Young Frankenstein,3.949748743718593,"An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body.","Comedy,Horror"
209,This Is Spinal Tap,3.897849462365592,"Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour.","Comedy,Drama,Musical"
210,Indiana Jones and the Last Crusade,3.9361702127659575,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.","Action,Adventure"
211,M*A*S*H,3.907317073170732,The staff of a Korean War field hospital uses humor and hijinks to keep their sanity in the face of the horror of war.,"Comedy,War"
212,The Unbearable Lightness of Being,3.4565217391304346,"A doctor in 1968 Prague struggles with monogamy to his wife's frustration, and then the Soviet invasion further disrupts their lives.",Drama
213,A Room with a View,4.007692307692308,"Lucy Honeychurch shares a brief romance with George Emerson in Florence. Yet as she tries to move on with her life and look for marriage elsewhere, can she truly forget the events of that summer?","Drama,Romance"
214,Pink Floyd - The Wall,3.3508771929824563,A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,"Drama,Musical,War"
215,Field of Dreams,3.690476190476191,"Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true.",Drama
216,When Harry Met Sally...,3.910394265232975,"Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.","Comedy,Romance"
217,Bram Stoker's Dracula,3.1440677966101696,A documentary about the making of Coppola's 1993 film.,"Horror,Romance"
218,Cape Fear,3.458823529411765,"A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him.",Thriller
219,A Nightmare on Elm Street,3.172727272727273,"Teenager Nancy Thompson must uncover the dark truth concealed by her parents after she and her friends become targets of the spirit of a serial killer with a bladed glove in their dreams, in which if they die, it kills them in rea...",Horror
220,The Mirror Has Two Faces,3.3692307692307693,"A shy, middle-aged professor enters into a romantic but non-physical relationship with an unlucky-in-love colleague.","Comedy,Romance"
221,Breaking the Waves,3.704225352112676,"Oilman Jan is paralyzed in an accident. His wife, who prayed for his return, feels guilty; even more, when Jan urges her to have sex with another.",Drama
222,Star Trek: First Contact,3.6666666666666665,The Borg travel back in time intent on preventing Earth's first contact with an alien species. Captain Picard and his crew pursue them to ensure that Zefram Cochrane makes his maiden flight reaching warp speed.,"Action,Adventure,Sci-Fi"
